"ABKO  NCORE 볼트론 USB 3.0,ABKO,PC케이스(ATX),미들타워,표준-ATX,,O,O,,,,,O,최대 3개,최대 360 mm,CPU쿨러: 최대 157mm,"
"CORSAIR CARBIDE SERIES CLEAR 600C 화이트,CORSAIR,PC케이스(RTX),빅타워,표준-ATX,O,O,O,,,,,O,최대 3개,최대 370 mm,CPU쿨러: 최대 200mm,3열 수랭쿨러 지원"
"BRAVOTEC  스텔스 FX470 파노라마 윈도우 블랙,BRAVOTEC,PC케이스(ATX),빅타워,표준-ATX,O,O,O,,,,,O,최대 8개,최대 325 mm,CPU쿨러: 최대 165mm,3열 수랭쿨러 지원"
"3RSYS  R350,3RSYS,PC케이스(M-ATX),미니타워,표준-ATX,,,O,,,,,O,최대 3개,최대 307 mm,CPU쿨러: 최대 135mm,"
"COX  RC 150T,COX,PC케이스(ATX),미들타워,표준-ATX,,O,O,,,,,O,최대 3개,최대 340 mm,CPU쿨러: 최대 150mm,"
"NZXT  S340 ELITE 화이트 BRAVOTEC,NZXT,PC케이스(ATX),미들타워,표준-ATX,,O,O,,,,,O,최대 4개,최대 364 mm,CPU쿨러: 최대 161mm,2열 수랭쿨러 지원"
"IN WIN  301 블랙,IN WIN,PC케이스(M-ATX),미니타워,표준-ATX,,,O,,,,,O,최대 2개,최대 330 mm,CPU쿨러: 최대 158mm,2열 수랭쿨러 지원"
"2MONS  엠미니 700,2MONS,PC케이스(M-ATX),미니타워,표준-ATX,,,O,,,,,O,최대 2개,최대 320 mm,,"
"Antec  P100,Antec,PC케이스(ATX),미들타워,표준-ATX,,O,O,,,,,O,최대 7개,최대 317.5 mm,CPU쿨러: 170mm,2열 수랭쿨러 지원"
"3RSYS  L900 USB3.0,3RSYS,PC케이스(ATX),미들타워,표준-ATX,,O,O,,,,,O,최대 5개,최대 380 mm,CPU쿨러: 최대 172mm,2열 수랭쿨러 지원"
"ABKO  NCORE G290 베이더 USB3.0 블랙,ABKO,PC케이스(ATX),미들타워,표준-ATX,,O,O,,,,,O,최대 2개,최대 380 mm,CPU쿨러: 최대 162mm,2열 수랭쿨러 지원"
"ABKO  NCORE H100 대항마 USB3.0 풀 아크릴 윈도우 화이트,ABKO,PC케이스(ATX),미들타워,표준-ATX,,O,O,,,,,O,2개,375 mm,CPU쿨러: 162mm,2열 수랭쿨러 지원"
"3RSYS  J210 해머 풀 강화아크릴 윈도우,3RSYS,PC케이스(ATX),미들타워,표준-ATX,,O,O,,,,,O,3개,최대 350 mm,CPU쿨러: 최대 153mm,"
"ABKO NCORE 코로나 USB3.0 풀아크릴 윈도우 화이트,ABKO,PC케이스(ATX),미들타워,표준-ATX,,O,O,,,,,O,최대 3개,최대 370 mm,CPU쿨러: 최대 156mm,2열 수랭쿨러 지원"
"be quiet  SILENT BASE 800 Window Red,be quiet,PC케이스(ATX),미들타워,표준-ATX,,O,O,,,,,O,,400 mm,CPU쿨러: 170mm,2열 수랭쿨러 지원"
"마이크로닉스  Frontier ARC-3000 BLACK,마이크로닉스,PC케이스(ATX),미들타워,표준-ATX,,O,O,,,,,O,최대 6개,최대 370 mm,CPU쿨러: 최대 165mm,2열 수랭쿨러 지원"
"ABKO  NCORE T40 크런키 USB3.0,ABKO,PC케이스(M-ATX),슬림(LP),Micro-ATX,,,O,,,,,O,3개,최대 200 mm,,"
"Fractal Design  Define R5 Titanium Window,Fractal Design,PC케이스(ATX),미들타워,표준-ATX,,O,O,,,,,O,최대 2개,최대 440 mm,CPU쿨러: 최대 180mm,3열 수랭쿨러 지원"
"BRAVOTEC  트레저 X3 730L 블랙,BRAVOTEC,PC케이스(ATX),미들타워,표준-ATX,,O,O,,,,,O,최대 7개,최대 340 mm,CPU쿨러: 최대 175mm,2열 수랭쿨러 지원"
"COUGAR  PANZER 강화유리 BRAVOTEC,COUGAR,PC케이스(ATX),미들타워,표준-ATX,,O,O,,,,,O,최대 6개,최대 425 mm,CPU쿨러: 최대 160mm,3열 수랭쿨러 지원"
"ABKO  SUITMASTER 720G RGB 컨트롤 4면 강화유리 with HALO DOUBLING 화이트,ABKO,PC케이스(ATX),빅타워,표준-ATX,O,O,O,,,,,O,6개,최대 400 mm,CPU쿨러: 최대 165mm,3열 수랭쿨러 지원"
"CORSAIR CARBIDE SERIES QUIET 600Q,CORSAIR,PC케이스(RTX),빅타워,표준-ATX,O,O,O,,,,,O,3개,최대 370 mm,CPU쿨러: 최대 200mm,3열 수랭쿨러 지원"
"ABKO  SUITMASTER 501S RGB 컨트롤 화이트,ABKO,PC케이스(ATX),미들타워,표준-ATX,,O,O,,,,,O,최대 7개,최대 450 mm,CPU쿨러: 최대 160mm,2열 수랭쿨러 지원"
"BRAVOTEC  트레저 X8 870T 타이탄 글래스 리플렉트 에디션,BRAVOTEC,PC케이스(ATX),미들타워,표준-ATX,O,O,O,,,,,O,최대 6개,최대 335 mm,CPU쿨러: 최대 168mm,2열 수랭쿨러 지원"
"ABKO  NCORE G290 베이더 USB3.0 화이트,ABKO,PC케이스(ATX),미들타워,표준-ATX,,O,O,,,,,O,최대 2개,최대 380 mm,CPU쿨러: 최대 162mm,2열 수랭쿨러 지원"
"ABKO  NCORE 사이클롭스 USB3.0 풀 아크릴 윈도우,ABKO,PC케이스(ATX),미들타워,표준-ATX,,O,O,,,,,O,최대 2개,335 mm,CPU쿨러: 156mm,"
"ABKO  NCORE NBOX S1,ABKO,PC케이스(M-ATX),미니타워,표준-ATX,,,O,,,,,O,최대 3개,최대 250 mm,CPU쿨러: 135mm,"
"대양케이스  뷰 블랙,대양케이스,PC케이스(ATX),미들타워,표준-ATX,,O,O,,,,,,최대 3개,최대 380 mm,CPU쿨러: 최대 160mm,"
"마이크로닉스  Frontier U200 Mini 화이트,마이크로닉스,PC케이스(M-ATX),미니타워,표준-ATX,,,O,,,,,O,최대 2개,최대 300 mm,CPU쿨러: 최대 150mm,2열 수랭쿨러 지원"
"CORSAIR CARBIDE SERIES QUIET 400Q,CORSAIR,PC케이스(ATX),미들타워,표준-ATX,O,O,O,,,,,O,3개,최대 370 mm,CPU쿨러: 최대 170mm,3열 수랭쿨러 지원"
"CORSAIR CARBIDE SERIES 270R Windowed,CORSAIR,PC케이스(ATX),미들타워,표준-ATX,,O,O,,,,,O,최대 2개,최대 370 mm,CPU쿨러: 최대 170mm,3열 수랭쿨러 지원"
"Fractal Design  Define R5 화이트 Window,Fractal Design,PC케이스(ATX),미들타워,표준-ATX,,O,O,,,,,O,최대 2개,최대 440 mm,CPU쿨러: 최대 180mm,3열 수랭쿨러 지원"
"3RSYS  L920 블랙 & 화이트 - 화이트 Chassis-,3RSYS,PC케이스(ATX),미들타워,표준-ATX,,O,O,,,,,O,최대 3개,최대 380 mm,CPU쿨러: 최대 172mm,2열 수랭쿨러 지원"
"BRAVOTEC  디파이 B45 블랙 화이트,BRAVOTEC,PC케이스(M-ATX),미니타워,표준-ATX,,,O,,,,,O,최대 4개,최대 295 mm,CPU쿨러: 최대 180mm,1열 수랭쿨러 지원"
"3RSYS  T200 발키리 NT PWM,3RSYS,PC케이스(ATX),빅타워,표준-ATX,,O,O,,,,,O,,최대 430 mm,CPU쿨러: 최대 172mm,3열 수랭쿨러 지원"
"COX  A4 이퀄라이저 RGB 컨트롤 풀 아크릴 윈도우 화이트,COX,PC케이스(ATX),미들타워,표준-ATX,,O,O,,,,,O,최대 2개,최대 365 mm,CPU쿨러: 최대 155mm,"
"CORSAIR CARBIDE SERIES CLEAR 400C,CORSAIR,PC케이스(ATX),미들타워,표준-ATX,O,O,O,,,,,O,3개,최대 370 mm,CPU쿨러: 최대 170mm,3열 수랭쿨러 지원"
"CORSAIR CARBIDE SERIES AIR 540,CORSAIR,PC케이스(ATX),미들타워,표준-ATX,O,O,O,,,,,O,최대 4개,최대 320 mm,CPU쿨러: 170mm,2열 수랭쿨러 지원"
"3RSYS  L700 이클립스,3RSYS,PC케이스(ATX),미들타워,표준-ATX,,O,O,,,,,,최대 7개,최대 410 mm,,"
"아이구주  G23 USB 3.0 풀 아크릴 윈도우,아이구주,PC케이스(ATX),미들타워,표준-ATX,,O,O,,,,,O,최대 2개,최대 350 mm,CPU쿨러: 최대 153mm,"
"ABKO  NCORE 볼트론 RX USB3.0,ABKO,PC케이스(ATX),미들타워,표준-ATX,,O,O,,,,,O,최대 5개,최대 360 mm,CPU쿨러: 최대 157mm,"
"COX  A3 베이스 USB3.0 풀 아크릴 윈도우,COX,PC케이스(ATX),미들타워,표준-ATX,,O,O,,,,,O,최대 2개,최대 365 mm,CPU쿨러: 최대 155mm,2열 수랭쿨러 지원"
"ABKO  NCORE 픽셀 USB3.0,ABKO,PC케이스(ATX),미들타워,표준-ATX,,O,O,,,,,O,3개,최대 340 mm,CPU쿨러: 최대 150mm,"
"IN WIN  303 블랙,IN WIN,PC케이스(ATX),미들타워,표준-ATX,,O,O,,,,,O,최대 4개,최대 350 mm,CPU쿨러: 최대 160mm,3열 수랭쿨러 지원"
"ABKO  NCORE 레인보우 S 튜닝 LED 컨트롤 블랙,ABKO,PC케이스(ATX),미들타워,표준-ATX,,O,O,,,,,O,최대 2개,최대 360 mm,CPU쿨러: 최대 161mm,2열 수랭쿨러 지원"
"COX  A5 오페라 USB3.0 풀 아크릴 윈도우 블랙,COX,PC케이스(ATX),미들타워,표준-ATX,,O,O,,,,,O,최대 4개,최대 375 mm,CPU쿨러: 최대 162mm,2열 수랭쿨러 지원"
"마이크로닉스  Frontier S300 Mini 블랙,마이크로닉스,PC케이스(M-ATX),미니타워,표준-ATX,,,O,,,,,O,최대 1개,최대 340 mm,CPU쿨러: 최대 156mm,2열 수랭쿨러 지원"
"SAMA  STALLION F01 USB3.0 RGB 컨트롤 강화유리 블랙,SAMA,PC케이스(M-ATX),미니타워,표준-ATX,,,O,,,,,O,최대 4개,최대 410 mm,CPU쿨러: 182mm,2열 수랭쿨러 지원"
"아이구주  J10 USB 3.0,아이구주,PC케이스(ATX),슬림(일반),표준-ATX,,O,O,,,,,,최대 2개,최대 230 mm,CPU쿨러: 최대 120mm,"
"CORSAIR CARBIDE SERIES CLEAR 400C 화이트,CORSAIR,PC케이스(ATX),미들타워,표준-ATX,O,O,O,,,,,O,3개,최대 370 mm,CPU쿨러: 최대 170mm,3열 수랭쿨러 지원"
"COX  A3 녹턴 USB3.0 풀 아크릴 윈도우 블랙,COX,PC케이스(ATX),미들타워,표준-ATX,,O,O,,,,,O,최대 2개,380 mm,CPU쿨러: 156mm,2열 수랭쿨러 지원"
"마이크로닉스  BUFFALO MIDDLE USB3.0 BLACK,마이크로닉스,PC케이스(ATX),미들타워,표준-ATX,,O,O,,,,,,최대 2개,최대 310 mm,CPU쿨러: 최대 165mm,2열 수랭쿨러 지원"
"ABKO  SUITMASTER 350S 강화유리 with HALO 블랙,ABKO,PC케이스(ATX),미들타워,표준-ATX,O,O,O,,,,,O,최대 6개,최대 385 mm,CPU쿨러: 최대 162mm,2열 수랭쿨러 지원"
"아이구주  G26 USB 3.0 풀 아크릴 윈도우 화이트,아이구주,PC케이스(ATX),미들타워,표준-ATX,,O,O,,,,,O,최대 4개,최대 350 mm,CPU쿨러: 최대 153mm,2열 수랭쿨러 지원"
"3RSYS  R2,3RSYS,PC케이스(ATX),미들타워,표준-ATX,,O,O,,,,,O,최대 3개,최대 300 mm,CPU쿨러: 최대 147mm,"
"ABKO  NCORE 이카루스 USB3.0 화이트,ABKO,PC케이스(ATX),미들타워,표준-ATX,,O,O,,,,,O,최대 3개,최대 380 mm,CPU쿨러: 최대 156mm,"
"CORSAIR  CRYSTAL SERIES 460X RGB,CORSAIR,PC케이스(ATX),미들타워,표준-ATX,,O,O,,,,,O,최대 3개,최대 370 mm,CPU쿨러: 최대 170mm,3열 수랭쿨러 지원"
"쿨러마스터  MasterCase Maker 5t LED Strip 강화유리,쿨러마스터,PC케이스(ATX),미들타워,표준-ATX,,O,O,,,,,O,최대 4개,최대 412 mm,CPU쿨러: 최대 190mm,2열 수랭쿨러 지원"
"마이크로닉스  어벤져,마이크로닉스,PC케이스(ATX),미들타워,표준-ATX,,O,O,,,,,O,최대 6개,최대 420 mm,CPU쿨러: 최대 165mm,3열 수랭쿨러 지원"
"BRAVOTEC  트레저 X6 630T 타이탄 글래스 블랙,BRAVOTEC,PC케이스(ATX),빅타워,표준-ATX,O,O,O,,,,,O,최대 5개,최대 420 mm,CPU쿨러: 최대 170mm,3열 수랭쿨러 지원"
"GMC  B7 에어로,GMC,PC케이스(ATX),미들타워,표준-ATX,,O,O,,,,,O,최대 2개,최대 360 mm,CPU쿨러: 최대 160mm,"
"RAIJINTEK  THETIS WINDOW SILVER,RAIJINTEK,PC케이스(ATX),미들타워,표준-ATX,,O,O,,,,,O,최대 2개,최대 280 mm,CPU쿨러: 최대 170mm,2열 수랭쿨러 지원"
"BRAVOTEC  RM4 Silver 강화유리,BRAVOTEC,PC케이스(ATX),미들타워,표준-ATX,,O,O,,,,,O,최대 5개,최대 380 mm,CPU쿨러: 최대 170mm,3열 수랭쿨러 지원"
"마이크로닉스  Pico Mini USB 3.0 Metallic Black,마이크로닉스,PC케이스(M-ATX),미니타워,표준-ATX,,,O,,,,,O,최대 3개,최대 240 mm,,"
"Fractal Design  Define C,Fractal Design,PC케이스(ATX),미들타워,표준-ATX,,O,O,,,,,O,최대 5개,최대 315 mm,CPU쿨러: 최대 168mm,3열 수랭쿨러 지원"
"ABKO  NCORE G200 타노스 IG USB3.0 강화유리,ABKO,PC케이스(ATX),미들타워,표준-ATX,,O,O,,,,,O,최대 4개,최대 380 mm,CPU쿨러: 최대 162mm,2열 수랭쿨러 지원"
"ABKO  NCORE 시저 USB3.0,ABKO,PC케이스(ATX),미들타워,,,O,O,,,,,O,최대 3개,345 mm,CPU쿨러: 150mm,2열 수랭쿨러 지원"
"CORSAIR CARBIDE SERIES 270R Standard,CORSAIR,PC케이스(ATX),미들타워,표준-ATX,,O,O,,,,,O,최대 2개,최대 370 mm,CPU쿨러: 최대 170mm,3열 수랭쿨러 지원"
"IN WIN  G7 다크니스,IN WIN,PC케이스(ATX),미들타워,표준-ATX,,O,O,,,,,O,최대 2개,409 mm,CPU쿨러: 165mm,"
"GMC  바라쿠다 카본,GMC,PC케이스(ATX),미들타워,표준-ATX,,O,O,,,,,,최대 3개,최대 300 mm,CPU쿨러: 최대 158mm,"
"COX  A3 첼로 USB3.0 풀 아크릴 윈도우,COX,PC케이스(ATX),미들타워,표준-ATX,,O,O,,,,,O,최대 2개,최대 330 mm,CPU쿨러: 최대 160mm,"
"SAMA  STALLION K901B Zero NOISE 화이트,SAMA,PC케이스(ATX),빅타워,표준-ATX,O,O,O,,,,,O,6개,최대 470 mm,CPU쿨러: 180mm,3열 수랭쿨러 지원"
"COX  A3 스캣 USB3.0 풀 아크릴 윈도우,COX,PC케이스(ATX),미들타워,표준-ATX,,O,O,,,,,O,최대 3개,최대 370 mm,CPU쿨러: 최대 156mm,"
"SAMA  STALLION F01 USB3.0 RGB 컨트롤 강화유리 화이트,SAMA,PC케이스(M-ATX),미니타워,표준-ATX,,,O,,,,,O,최대 4개,최대 410 mm,CPU쿨러: 182mm,2열 수랭쿨러 지원"
"be quiet  SILENT BASE 800 Window Black,be quiet,PC케이스(ATX),미들타워,표준-ATX,,O,O,,,,,O,,400 mm,CPU쿨러: 170mm,2열 수랭쿨러 지원"
"BRAVOTEC  트레저 X8 870T 타이탄 글래스 블랙,BRAVOTEC,PC케이스(ATX),미들타워,표준-ATX,O,O,O,,,,,O,최대 6개,최대 335 mm,CPU쿨러: 최대 168mm,2열 수랭쿨러 지원"
"CORSAIR CARBIDE SERIES AIR 740,CORSAIR,PC케이스(ATX),미들타워,표준-ATX,,O,O,,,,,O,4개,최대 330 mm,CPU쿨러: 최대 170mm,3열 수랭쿨러 지원"
"2MONS  엘포즈 올블랙,2MONS,PC케이스(M-ATX),미니타워(LP),Micro-ATX,,,O,,,,,,최대 2개,190 mm,,"
"be quiet  SILENT BASE 800 Window Orange,be quiet,PC케이스(ATX),미들타워,표준-ATX,,O,O,,,,,O,,최대 400 mm,CPU쿨러: 최대 170mm,2열 수랭쿨러 지원"
"be quiet  SILENT BASE 800 Window Silver,be quiet,PC케이스(ATX),미들타워,표준-ATX,,O,O,,,,,O,,최대 400 mm,CPU쿨러: 최대 170mm,2열 수랭쿨러 지원"
"ABKO  NCORE 디바 USB3.0 블랙,ABKO,PC케이스(ATX),미니타워,표준-ATX,,,O,,,,,O,,310 mm,CPU쿨러: 145mm,"
"BRAVOTEC  U4 Silver 강화유리,BRAVOTEC,PC케이스(ATX),미들타워,표준-ATX,,O,O,,,,,O,최대 3개,최대 310 mm,CPU쿨러: 최대 170mm,2열 수랭쿨러 지원"
"be quiet  SILENT BASE 600 Black,be quiet,PC케이스(ATX),미들타워,표준-ATX,,O,O,,,,,O,,400 mm,CPU쿨러: 167mm,2열 수랭쿨러 지원"
"be quiet  SILENT BASE 600 Silver,be quiet,PC케이스(ATX),미들타워,표준-ATX,,O,O,,,,,O,,400 mm,CPU쿨러: 167mm,2열 수랭쿨러 지원"
"3RSYS  L300 미르 USB3.0,3RSYS,PC케이스(ATX),미들타워,표준-ATX,,O,O,,,,,O,최대 2개,최대 350 mm,CPU쿨러: 최대 153mm,"
"BRAVOTEC  U4 Black 강화유리,BRAVOTEC,PC케이스(ATX),미들타워,표준-ATX,,O,O,,,,,O,최대 3개,최대 310 mm,CPU쿨러: 최대 170mm,2열 수랭쿨러 지원"
"SAMA  STALLION K902B RGB Ctrl BLACK,SAMA,PC케이스(ATX),빅타워,표준-ATX,O,O,O,,,,,O,최대 7개,최대 455 mm,CPU쿨러: 최대 180mm,3열 수랭쿨러 지원"
"ABKO  NCORE 이카루스 USB3.0 블랙,ABKO,PC케이스(ATX),미들타워,표준-ATX,,O,O,,,,,O,최대 3개,최대 380 mm,CPU쿨러: 최대 156mm,"
"SAMA  STALLION KB17 3면 강화유리 with HALO,SAMA,PC케이스(ATX),빅타워,표준-ATX,O,O,O,,,,,O,최대 5개,최대 390 mm,CPU쿨러: 최대 165mm,2열 수랭쿨러 지원"
"3RSYS  T100 발키리,3RSYS,PC케이스(ATX),빅타워,표준-ATX,,O,O,,,,,,,최대 430 mm,,2열 수랭쿨러 지원"
"마이크로닉스  EDGE Mini,마이크로닉스,PC케이스(M-ATX),미니타워,표준-ATX,,,O,,,,,O,최대 1개,최대 350 mm,CPU쿨러: 최대 155mm,"
"잘만  Z9 NEO,잘만,PC케이스(ATX),미들타워,표준-ATX,,O,O,,,,,O,최대 6개,최대 420 mm,CPU쿨러: 최대 160mm,"
"마이크로닉스  Frontier ARC-1000 블랙,마이크로닉스,PC케이스(ATX),미들타워,표준-ATX,,O,O,,,,,O,최대 2개,최대 310 mm,CPU쿨러: 최대 140mm,2열 수랭쿨러 지원"
"be quiet  SILENT BASE 600 Orange,be quiet,PC케이스(ATX),미들타워,표준-ATX,,O,O,,,,,O,,400 mm,CPU쿨러: 167mm,2열 수랭쿨러 지원"
"COX  CX200 USB3.0,COX,PC케이스(ATX),미들타워,표준-ATX,,O,O,,,,,O,최대 2개,최대 360 mm,CPU쿨러: 최대 156mm,"
"ABKO  NCORE 레인보우 프리즘 튜닝 LED 컨트롤 블랙,ABKO,PC케이스(ATX),미들타워,표준-ATX,,O,O,,,,,O,최대 2개,최대 360 mm,CPU쿨러: 최대 161mm,2열 수랭쿨러 지원"
"3RSYS  E610 에스프레소GT USB3.0,3RSYS,PC케이스(ATX),미들타워,표준-ATX,,O,O,,,,,O,최대 6개,최대 395 mm,CPU쿨러: 최대 160mm,"
"COX  A3 녹턴 USB3.0 풀 아크릴 윈도우 화이트,COX,PC케이스(ATX),미들타워,표준-ATX,,O,O,,,,,O,최대 2개,380 mm,CPU쿨러: 156mm,2열 수랭쿨러 지원"
"ABKO  NCORE 바스티온 USB3.0 풀 아크릴 윈도우,ABKO,PC케이스(ATX),미들타워,표준-ATX,,O,O,,,,,O,2개,365 mm,CPU쿨러: 156mm,"
"be quiet  SILENT BASE 600 Window Red,be quiet,PC케이스(ATX),미들타워,표준-ATX,,O,O,,,,,O,,400 mm,CPU쿨러: 167mm,2열 수랭쿨러 지원"
"아이구주  I-1AL Extreme USB 3.0,아이구주,PC케이스(M-ATX),미니타워,표준-ATX,,,O,,,,,O,최대 2개,최대 300 mm,CPU쿨러: 최대 160mm,2열 수랭쿨러 지원"
"CORSAIR  OBSIDIAN 750D,CORSAIR,PC케이스(ATX),빅타워,표준-ATX,O,O,O,,,,,O,최대 10개,최대 450 mm,CPU쿨러: 최대 170mm,3열 수랭쿨러 지원"
"엑슬비젼  CIRCLE EPIC 3.0 블랙,엑슬비젼,PC케이스(ATX),미들타워,표준-ATX,,O,O,,,,,,최대 3개,최대 370 mm,CPU쿨러: 최대 155mm,"
"ABKO  NCORE NBOX 탱고 USB3.0,ABKO,PC케이스(M-ATX),미니타워,표준-ATX,,,O,,,,,O,최대 3개,최대 250 mm,CPU쿨러: 최대 135mm,"
"ABKO  NCORE 디바 USB3.0 화이트,ABKO,PC케이스(ATX),미니타워,표준-ATX,,,O,,,,,O,,310 mm,CPU쿨러: 145mm,"
"COX  A5 코다 USB3.0 풀 아크릴 윈도우 화이트,COX,PC케이스(ATX),미들타워,표준-ATX,,O,O,,,,,O,최대 4개,최대 375 mm,CPU쿨러: 최대 162mm,2열 수랭쿨러 지원"
"잘만  Z1,잘만,PC케이스(ATX),미들타워,표준-ATX,,O,O,,,,,,최대 1개,최대 360 mm,,"
"3RSYS  E-4 USB 3.0,3RSYS,PC케이스(ATX),미들타워,표준-ATX,,O,O,,,,,,최대 2개,최대 350 mm,CPU쿨러: 최대 152mm,"
"잘만  Z9 NEO 화이트,잘만,PC케이스(ATX),미들타워,표준-ATX,,O,O,,,,,O,최대 4개,최대 420 mm,CPU쿨러: 최대 160mm,"
"대양케이스  G1 피씨방,대양케이스,PC케이스(ATX),미들타워,표준-ATX,,O,O,,,,,,최대 3개,최대 325 mm,CPU쿨러: 최대 150mm,"
"Fractal Design  NODE 804,Fractal Design,PC케이스(M-ATX),미니타워,표준-ATX,,,O,,,,,O,최대 4개,최대 320 mm,CPU쿨러: 최대 160mm,2열 수랭쿨러 지원"
"마이크로닉스  Frontier U200 Mini 블랙,마이크로닉스,PC케이스(M-ATX),미니타워,표준-ATX,,,O,,,,,O,최대 2개,최대 300 mm,CPU쿨러: 최대 150mm,2열 수랭쿨러 지원"
"Fractal Design  Define R5 Titanium,Fractal Design,PC케이스(ATX),미들타워,표준-ATX,,O,O,,,,,O,최대 2개,최대 440 mm,CPU쿨러: 최대 180mm,3열 수랭쿨러 지원"
"마이크로닉스  BUFFALO MIDDLE USB3.0 화이트,마이크로닉스,PC케이스(ATX),미들타워,표준-ATX,,O,O,,,,,,최대 2개,최대 310 mm,CPU쿨러: 최대 165mm,2열 수랭쿨러 지원"
"3RSYS  L400,3RSYS,PC케이스(M-ATX),미니타워,표준-ATX,,,O,,,,,O,최대 2개,최대 380 mm,CPU쿨러: 최대 172mm,2열 수랭쿨러 지원"
