"ASRock  B250M PRO4 에즈윈,ASRock,인텔 CPU용,인텔(소켓1151),(인텔) B250,Micro-ATX (24.5 x 24.5cm),DDR4,4개,최대 64GB,CrossFire X,PCIe3.0 x16,PCI-Express 3.0 x16,(M.2) 2개,O,O,O,,,,,,,O,,PS/2 포트 2개,O,,,"
"GIGABYTE  GA-H170N-WiFi 듀러블에디션 제이씨현,GIGABYTE,인텔 CPU용,인텔(소켓1151),(인텔) H170,Mini-iTX (17.0 x 17.0cm),DDR4,2개,최대 32GB,,PCIe3.0 x16,,(M.2) 1개,,O,O,,,,,,,O,,PS/2 콤보 1개,O,,O,O"
"ASUS ROG STRIX Z270E GAMING 코잇,ASUS,인텔 CPU용,인텔(소켓1151),(인텔) Z270,일반-ATX (30.5 x 24.4cm),DDR4,4개,최대 64GB,CrossFire X + SLI,PCIe3.0 x16,PCI-Express 3.0 x16,(M.2) 2개,,O,O,O,,,,,,O,O,PS/2 콤보 1개,O,,O,O"
"ASUS  H81M-K STCOM,ASUS,인텔 CPU용,인텔(소켓1150),(인텔) H81,Micro-ATX (24.4 x 24.4cm),DDR3,2개,최대 16GB,,PCIe x16,없음,(M.2) 미지원,O,O,,,,,,,,O,,PS/2 포트 2개,O,,,"
"ASRock  B85M PRO4 디앤디컴,ASRock,인텔 CPU용,인텔(소켓1150),(인텔) B85,Micro-ATX (24.4 x 24.4cm),DDR3,4개,최대 32GB,CrossFire X,PCIe3.0 x16,PCI-Express x16,(M.2) 미지원,O,O,O,,,,,,,O,,키보드 포트 1개,O,,,"
"MSI  Z270 MPOWER 게이밍 티타늄,MSI,인텔 CPU용,인텔(소켓1151),(인텔) Z270,ATX (30.5x24.4cm),DDR4,4개,최대 64GB,CrossFire X + SLI,PCIe3.0 x16,PCI-Express 3.0 x16,(M.2) 3개,,,O,O,,,,,,O,O,PS/2 콤보 1개,O,,,"
"ASUS PRIME Z270M-PLUS STCOM,ASUS,인텔 CPU용,인텔(소켓1151),(인텔) Z270,Micro-ATX (24.38 x 23.88cm),DDR4,4개,최대 64GB,CrossFire X,PCIe3.0 x16,PCI-Express 3.0 x16,(M.2) 2개,O,O,O,,,,,,,O,,PS/2 포트 2개,O,,,"
"ASRock  H110M-DGS 디앤디컴 (벌크),ASRock,인텔 CPU용,인텔(소켓1151),(인텔) H110,Micro-ATX (24.4 x 24.4cm),DDR4,2개,최대 32GB,,,,,,O,,,,,,,,O,,PS/2 포트 2개,O,,,"
"MSI  B250M 바주카,MSI,인텔 CPU용,인텔(소켓1151),(인텔) B250,Micro-ATX (24.4 x 22.8cm),DDR4,4개,최대 64GB,,,,(M.2) 1개,,O,O,,,,,,,O,,PS/2 포트 2개,O,,,"
"ASUS  H110I-PLUS iBORA,ASUS,인텔 CPU용,인텔(소켓1151),(인텔) H110,Mini-iTX (17.0 x 17.0cm),DDR4,2개,최대 32GB,,,,(M.2) 미지원,O,O,O,,,,,,,O,,PS/2 콤보 1개,O,,,"
"ASUS PRIME B250-PRO iBORA,ASUS,인텔 CPU용,인텔(소켓1151),(인텔) B250,일반-ATX (30.5 x 21.8cm),DDR4,4개,최대 64GB,CrossFire X,PCIe3.0 x16,,(M.2) 2개,O,O,O,,,,,,,O,O,PS/2 콤보 1개,O,,,"
"GIGABYTE  GA-Z270N-Gaming 5 게이밍에디션 제이씨현,GIGABYTE,인텔 CPU용,인텔(소켓1151),(인텔) Z270,Mini-iTX (17.0 x 17.0cm),DDR4,4개,최대 32GB,,PCIe3.0 x16,PCI-Express 3.0 x16,(M.2) 1개,,,O,O,,,,,,O,O,PS/2 콤보 1개,O,,,"
"GIGABYTE  GA-Z270X-Gaming K5 어로스 피씨디렉트,GIGABYTE,인텔 CPU용,인텔(소켓1151),(인텔) Z270,일반-ATX (30.5 x 24.4cm),DDR4,4개,최대 64GB,CrossFire X + SLI,PCIe3.0 x16,PCI-Express 3.0 x16,(M.2) 2개,,,O,O,,,,,,O,O,PS/2 콤보 1개,O,,,"
"ASRock  Z270 Gaming K6 디앤디컴,ASRock,인텔 CPU용,인텔(소켓1151),(인텔) Z270,일반-ATX (24.4 x 30.5cm),DDR4,4개,최대 64GB,CrossFire X + SLI,PCIe3.0 x16,PCI-Express 3.0 x16,(M.2) 3개,O,O,O,,,,,,,O,,PS/2 콤보 1개,O,,,"
"ASUS  B150M-A/M.2 STCOM,ASUS,인텔 CPU용,인텔(소켓1151),(인텔) B150,Micro-ATX (24.4 x 24.4cm),DDR4,4개,최대 64GB,,PCIe3.0 x16,,(M.2) 1개,O,O,O,,,,,,,O,,PS/2 포트 2개,O,,,"
"ASRock  H81M-DGS R2.0 디앤디컴 (벌크),ASRock,인텔 CPU용,인텔(소켓1150),(인텔) H81,Micro-ATX (24.4 x 24.4cm),DDR3,2개,최대 16GB,,PCIe x16,없음,,O,O,,,,,,,,O,,PS/2 콤보 1개,O,,,"
"ASUS  Z270-WS iBORA,ASUS,인텔 CPU용,인텔(소켓1151),(인텔) Z270,일반-ATX (30.5 x 24.4cm),DDR4,4개,최대 64GB,CrossFire X + SLI,PCIe3.0 x16,PCI-Express 3.0 x16,(M.2) 2개,,,O,O,,,,,,O,O,,O,,,"
"GIGABYTE  GA-H110M-HD2 듀러블에디션 피씨디렉트,GIGABYTE,인텔 CPU용,인텔(소켓1151),(인텔) H110,Micro-ATX (24.4 x 24.4cm),DDR4,2개,최대 32GB,,PCIe3.0 x16,,(M.2) 미지원,O,O,O,,,,,,,O,,PS/2 포트 2개,O,,,"
"GIGABYTE  GA-B250N-Phoenix WiFi 듀러블에디션 피씨디렉트,GIGABYTE,인텔 CPU용,인텔(소켓1151),(인텔) B250,M-iTX (17.0x17.0cm),DDR4,2개,최대 32GB,,PCIe3.0 x16,,(M.2) 1개,,,O,O,,,,,,,,PS/2 콤보 1개,O,,O,O"
"ASUS  SABERTOOTH X99 iBORA,ASUS,인텔 CPU용,인텔(소켓2011-V3),(인텔) X99,일반-ATX (30.5 x 24.4cm),DDR4,8개,최대 64GB,CrossFire X,PCIe3.0 x16,PCI-Express 3.0 x16,(M.2) 1개,,,,,,,,,,O,O,PS/2 없음,O,,,"
"GIGABYTE  GA-Z270X-Gaming 7 어로스 + 옵테인 메모리 32GB 피씨디렉트,GIGABYTE,인텔 CPU용,인텔(소켓1151),(인텔) Z270,일반-ATX (30.5 x 24.4cm),DDR4,4개,최대 64GB,CrossFire X + SLI,PCIe3.0 x16,PCI-Express 3.0 x16,(M.2) 2개,,,O,O,,,,,,O,O,PS/2 콤보 1개,O,,,"
"ASRock  H110M-ITX 에즈윈,ASRock,인텔 CPU용,인텔(소켓1151),(인텔) H110,Mini-iTX (17.0 x 17.0cm),DDR4,2개,최대 32GB,,PCIe3.0 x16,없음,(M.2) 미지원,,O,O,,,,,,,O,,PS/2 콤보 1개,O,,,"
"GIGABYTE  GA-H270M-DS3H 듀러블에디션 제이씨현,GIGABYTE,인텔 CPU용,인텔(소켓1151),(인텔) H270,Micro-ATX (24.4 x 21.5cm),DDR4,4개,최대 64GB,CrossFire X,PCIe3.0 x16,PCI-Express 3.0 x16,(M.2) 1개,O,O,O,O,,,,,,O,,PS/2 콤보 1개,O,,,"
"GIGABYTE  GA-Z170MX-Gaming 5 게이밍에디션 피씨디렉트,GIGABYTE,인텔 CPU용,인텔(소켓1151),(인텔) Z170,Micro-ATX (24.4 x 24.4cm),DDR4,4개,최대 64GB,CrossFire X + SLI,PCIe3.0 x16,PCI-Express 3.0 x16,(M.2) 1개,O,O,O,,,,,,,O,O,PS/2 콤보 1개,O,,,"
"ASRock  H270M-ITX/ac 에즈윈,ASRock,인텔 CPU용,인텔(소켓1151),(인텔) H270,Mini-iTX (17.0 x 17.0cm),DDR4,2개,최대 32GB,,PCIe3.0 x16,,(M.2) 1개,,O,O,,,,,,,O,,PS/2 콤보 1개,O,,O,O"
"ASRock  Z270 Professional Gaming i7 에즈윈,ASRock,인텔 CPU용,인텔(소켓1151),(인텔) Z270,일반-ATX (30.5 x 24.4cm),DDR4,4개,최대 64GB,CrossFire X + SLI,PCIe3.0 x16,PCI-Express 3.0 x16,(M.2) 3개,,,O,O,,,,,,O,,PS/2 콤보 1개,O,,,"
"ASUS ROG STRIX Z270F GAMING 코잇,ASUS,인텔 CPU용,인텔(소켓1151),(인텔) Z270,일반-ATX (30.5 x 23.4cm),DDR4,4개,최대 64GB,CrossFire X + SLI,PCIe3.0 x16,PCI-Express 3.0 x16,(M.2) 2개,,O,O,O,,,,,,O,O,PS/2 콤보 1개,O,,,"
"GIGABYTE  GA-H110-D3 듀러블에디션 피씨디렉트,GIGABYTE,인텔 CPU용,인텔(소켓1151),(인텔) H110,일반-ATX (30.5 x 24.4cm),DDR4,2개,최대 32GB,,PCIe3.0 x16,,(M.2) 1개,O,,,,,,,O,O,O,,PS/2 포트 2개,O,,,"
"MSI  H110M PRO-D (벌크),MSI,인텔 CPU용,인텔(소켓1151),(인텔) H110,Micro-ATX (24.4 x 24.4cm),DDR4,2개,최대 32GB,,PCIe3.0 x16,,,,O,,,,,,,,O,,PS/2 콤보 1개,O,,,"
"GIGABYTE  GA-B250-HD3P 듀러블에디션 제이씨현,GIGABYTE,인텔 CPU용,인텔(소켓1151),(인텔) B250,일반-ATX (30.5 x 22.5cm),DDR4,4개,최대 64GB,CrossFire X,PCIe3.0 x16,PCI-Express 3.0 x16,(M.2) 1개,O,O,O,,,,,,,O,,PS/2 콤보 1개,O,,,"
"ASUS  X99-E STCOM,ASUS,인텔 CPU용,인텔(소켓2011-V3),(인텔) X99,Extended-ATX (30.5 x 33.0cm),DDR4,8개,최대 128GB 이상,CrossFire X + SLI,PCIe3.0 x16,PCI-Express 3.0 x16,(M.2) 1개,,,,,,,,,,O,O,PS/2 콤보 1개,,,,"
"GIGABYTE  GA-Z270-HD3 듀러블에디션 피씨디렉트,GIGABYTE,인텔 CPU용,인텔(소켓1151),(인텔) Z270,일반-ATX (30.5 x 22.5cm),DDR4,4개,최대 64GB,CrossFire X,PCIe3.0 x16,PCI-Express 3.0 x16,(M.2) 1개,O,O,O,,,,,,,O,,PS/2 콤보 1개,O,,,"
"GIGABYTE  GA-Z270X-Ultra Gaming 게이밍에디션 제이씨현,GIGABYTE,인텔 CPU용,인텔(소켓1151),(인텔) Z270,일반-ATX (30.5 x 24.4cm),DDR4,4개,최대 64GB,CrossFire X + SLI,PCIe3.0 x16,PCI-Express 3.0 x16,(M.2) 1개,,O,O,,,,,,,O,O,PS/2 콤보 1개,O,,,"
"ASUS ROG STRIX Z270G GAMING STCOM,ASUS,인텔 CPU용,인텔(소켓1151),(인텔) Z270,Micro-ATX (24.4 x 24.4cm),DDR4,4개,최대 64GB,CrossFire X + SLI,PCIe3.0 x16,PCI-Express 3.0 x16,(M.2) 2개,,,O,O,,,,,,O,O,PS/2 콤보 1개,O,,O,O"
"GIGABYTE  GA-Z270X-Gaming K7 어로스 제이씨현,GIGABYTE,인텔 CPU용,인텔(소켓1151),(인텔) Z270,일반-ATX (30.5 x 24.4cm),DDR4,4개,최대 64GB,CrossFire X + SLI,PCIe3.0 x16,PCI-Express 3.0 x16,(M.2) 2개,,,O,O,,,,,,O,O,PS/2 콤보 1개,O,,,"
"GIGABYTE  GA-Z270X-Gaming 9 어로스 피씨디렉트,GIGABYTE,인텔 CPU용,인텔(소켓1151),(인텔) Z270,Extended-ATX (30.5 x 26.4cm),DDR4,4개,최대 64GB,CrossFire X + SLI,PCIe3.0 x16,PCI-Express 3.0 x16,(M.2) 2개,,,O,O,,,,,,O,O,PS/2 콤보 1개,O,,O,O"
"GIGABYTE  GA-B250M-D3V 듀러블에디션 피씨디렉트,GIGABYTE,인텔 CPU용,인텔(소켓1151),(인텔) B250,Micro-ATX (24.4 x 17.4cm),DDR4,2개,최대 32GB,,PCIe3.0 x16,,(M.2) 1개,O,O,,,,,,,O,O,,PS/2 콤보 1개,O,,,"
"ASRock  Z170M ITX/ac 에즈윈,ASRock,인텔 CPU용,인텔(소켓1151),(인텔) Z170,Mini-iTX (17.0 x 17.0cm),DDR4,2개,최대 32GB,,PCIe3.0 x16,,(M.2) 미지원,,O,O,O,,,,,,O,,PS/2 콤보 1개,O,,O,O"
"GIGABYTE  GA-Z270X-UD5 듀러블에디션 썬더볼트 제이씨현,GIGABYTE,인텔 CPU용,인텔(소켓1151),(인텔) Z270,일반-ATX (30.5 x 24.4cm),DDR4,4개,최대 64GB,CrossFire X + SLI,PCIe3.0 x16,PCI-Express 3.0 x16,(M.2) 1개,,,O,O,,,,,,O,O,PS/2 콤보 1개,O,,,"
"ASUS  X99-DELUXE II iBORA,ASUS,인텔 CPU용,인텔(소켓2011-V3),(인텔) X99,일반-ATX (30.5 x 24.4cm),DDR4,8개,최대 128GB 이상,CrossFire X,PCIe3.0 x16,PCI-Express 3.0 x16,(M.2) 1개,,,,,,,,,,O,O,PS/2 없음,O,,O,O"
"MSI  Z270 게이밍 M5,MSI,인텔 CPU용,인텔(소켓1151),(인텔) Z270,일반-ATX (30.5 x 24.4cm),DDR4,4개,최대 64GB,CrossFire + SLI,PCIe3.0 x16,PCI-Express 3.0 x16,(M.2) 1개,,,O,O,,,,,,O,O,PS/2 콤보 1개,O,,,"
"MSI  B150M 바주카 웨이코스,MSI,인텔 CPU용,인텔(소켓1151),(인텔) B150,Micro-ATX (24.4 x 24.4cm),DDR4,4개,최대 64GB,,PCIe3.0 x16,,(M.2) 미지원,,O,O,,,,,,,O,,PS/2 포트 2개,O,,,"
"ASUS ROG MAXIMUS IX CODE STCOM,ASUS,인텔 CPU용,인텔(소켓1151),(인텔) Z270,일반-ATX (30.5 x 24.4cm),DDR4,4개,최대 64GB,CrossFire X + SLI,PCIe3.0 x16,PCI-Express 3.0 x16,(M.2) 2개,,,O,O,,,,,,O,O,,O,,O,O"
"GIGABYTE  GA-X150-PLUS WS 듀러블에디션 피씨디렉트,GIGABYTE,인텔 CPU용,인텔(소켓1151),(인텔) C232,일반-ATX (30.5 x 24.4cm),DDR4,4개,최대 64GB,CrossFire X,PCIe3.0 x16,PCI-Express 3.0 x16,(M.2) 1개,,,,,,,,,,O,,PS/2 포트 2개,O,,,"
"GIGABYTE  GA-H270M-DS3H 듀러블에디션 피씨디렉트,GIGABYTE,인텔 CPU용,인텔(소켓1151),(인텔) H270,Micro-ATX (24.4 x 21.5cm),DDR4,4개,최대 64GB,CrossFire X,PCIe3.0 x16,PCI-Express 3.0 x16,(M.2) 1개,O,O,O,O,,,,,,O,,PS/2 콤보 1개,O,,,"
"GIGABYTE  GA-Z170N-WIFI 듀러블에디션 제이씨현,GIGABYTE,인텔 CPU용,인텔(소켓1151),(인텔) Z170,Mini-iTX (17.0 x 17.0cm),DDR4,2개,최대 32GB,,PCIe3.0 x16,,(M.2) 1개,,O,O,,,,,,,O,,PS/2 콤보 1개,O,,O,O"
"ECS  BSWI-D2-J3060M 코잇,ECS,인텔 CPU용,인텔(CPU내장),(인텔)셀러론 J3060,Mini-iTX (17.0 x 17.0cm),DDR3L,1개,최대 8GB,,,,(M.2) 1개,O,,O,,,,,,,O,,PS/2 포트 2개,O,,,"
"ASUS ROG MAXIMUS IX APEX STCOM,ASUS,인텔 CPU용,인텔(소켓1151),(인텔) Z270,Extended-ATX (30.5 x 27.2cm),DDR4,2개,최대 32GB,CrossFire X + SLI(Quad),PCIe3.0 x16,PCI-Express 3.0 x8,(M.2) 미지원,,,O,O,,,,,,O,O,PS/2 포트 2개,O,,,"
"BIOSTAR RACING Z270 GT8 이엠텍,BIOSTAR,인텔 CPU용,인텔(소켓1151),(인텔) Z270,일반-ATX (30.5 x 24.4cm),DDR4,4개,최대 64GB,CrossFire X,PCIe3.0 x8,PCI-Express 3.0 x8,(M.2) 1개,,,O,O,,,,,,O,,PS/2 콤보 1개,O,,,"
"ASUS  Z10PE-D8 WS STCOM,ASUS,인텔 CPU용,인텔(소켓2011-V3),,Extended-ATX (30.5 x 33.0cm),DDR4,8개,최대 128GB 이상,CrossFire X,PCIe3.0 x16,PCI-Express 3.0 x16,(M.2) 1개,,,,,,,,,,O,,PS/2 콤보 1개,O,,,"
"ASUS PRIME Z270-P STCOM,ASUS,인텔 CPU용,인텔(소켓1151),(인텔) Z270,일반-ATX (30.5 x 22.1cm),DDR4,4개,최대 64GB,CrossFire X,PCIe3.0 x16,PCI-Express 3.0 x16,(M.2) 2개,,O,O,,,,,,,O,,PS/2 포트 2개,O,,,"
"ASUS  H110T iBORA,ASUS,인텔 CPU용,인텔(소켓1151),(인텔) H110,Mini-iTX (17.0 x 17.0cm),DDR4,2개,최대 32GB,,,,(M.2) 1개,,,O,O,,,,,,O,,PS/2 콤보 1개,O,,,"
"ASRock  X99 Extreme11 에즈윈,ASRock,인텔 CPU용,인텔(소켓2011-V3),(인텔) X99,Extended-ATX (30.5 x 33.0cm),DDR4,8개,최대 128GB 이상,CrossFire X,PCIe3.0 x16,PCI-Express 3.0 x16,(M.2) 2개,,,,,,O,,,,O,,PS/2 콤보 1개,O,,,"
"GIGABYTE  GA-X99-Designare EX 듀러블에디션 제이씨현,GIGABYTE,인텔 CPU용,인텔(소켓2011-V3),(인텔) X99,일반-ATX (30.5 x 24.4cm),DDR4,8개,최대 128GB 이상,CrossFire X,PCIe3.0 x16,PCI-Express 3.0 x16,(M.2) 1개,,,,O,,,,,,O,O,PS/2 콤보 1개,O,,O,O"
"GIGABYTE  GA-Z270-HD3 듀러블에디션 제이씨현,GIGABYTE,인텔 CPU용,인텔(소켓1151),(인텔) Z270,일반-ATX (30.5 x 22.5cm),DDR4,4개,최대 64GB,CrossFire X,PCIe3.0 x16,PCI-Express 3.0 x16,(M.2) 1개,O,O,O,,,,,,,O,,PS/2 콤보 1개,O,,,"
"ASUS PRIME B250M-K iBORA,ASUS,인텔 CPU용,인텔(소켓1151),(인텔) B250,Micro-ATX (22.6 x 18.5cm),DDR4,2개,최대 32GB,,PCIe3.0 x16,,(M.2) 1개,O,O,,,,,,,,O,,PS/2 콤보 1개,O,,,"
"GIGABYTE  GA-Z270X-Gaming 5 어로스 피씨디렉트,GIGABYTE,인텔 CPU용,인텔(소켓1151),(인텔) Z270,일반-ATX (30.5 x 24.4cm),DDR4,4개,최대 64GB,CrossFire X + SLI,PCIe3.0 x16,PCI-Express 3.0 x16,(M.2) 2개,,,O,O,,,,,,O,O,PS/2 콤보 1개,O,,,"
"ASRock  Z270 Gaming K4 에즈윈,ASRock,인텔 CPU용,인텔(소켓1151),(인텔) Z270,일반-ATX (30.5 x 24.4cm),DDR4,4개,최대 64GB,CrossFire X,PCIe3.0 x16,PCI-Express 3.0 x16,(M.2) 3개,O,O,O,,,,,,,O,,PS/2 콤보 1개,O,,,"
"GIGABYTE  GA-H270N-WiFi 듀러블에디션 제이씨현,GIGABYTE,인텔 CPU용,인텔(소켓1151),(인텔) H270,Mini-iTX (17.0 x 17.0cm),DDR4,2개,최대 32GB,,PCIe3.0 x16,,(M.2) 1개,,O,O,,,,,,,O,,PS/2 콤보 1개,O,,O,O"
"MSI  H270 게이밍 프로 카본,MSI,인텔 CPU용,인텔(소켓1151),(인텔) H270,ATX (30.5x24.4cm),DDR4,4개,최대 64GB,CrossFire,PCIe3.0 x16,PCI-Express 3.0 x16,(M.2) 2개,,O,O,,,,,,,,O,PS/2 콤보 1개,O,,,"
"ASUS PRIME B250M-C iBORA,ASUS,인텔 CPU용,인텔(소켓1151),(인텔) B250,Micro-ATX (22.6 x 18.5cm),DDR4,4개,최대 64GB,,PCIe3.0 x16,,(M.2) 2개,,O,O,O,,,,,,O,,PS/2 포트 2개,O,,,"
"GIGABYTE  GA-Z170X-Gaming 3 게이밍에디션 제이씨현,GIGABYTE,인텔 CPU용,인텔(소켓1151),(인텔) Z170,일반-ATX (30.5 x 24.4cm),DDR4,4개,최대 64GB,CrossFire X + SLI,PCIe3.0 x16,PCI-Express 3.0 x16,(M.2) 2개,O,O,O,,,,,,,O,O,PS/2 콤보 1개,O,,,"
"GIGABYTE  GA-H110M-S2PV 듀러블에디션 피씨디렉트,GIGABYTE,인텔 CPU용,인텔(소켓1151),(인텔) H110,Micro-ATX (24.4 x 24.4cm),DDR4,2개,최대 32GB,,PCIe3.0 x16,,(M.2) 미지원,O,O,,,,,,,,O,,PS/2 콤보 1개,O,,,"
"GIGABYTE  GA-B250-HD3 듀러블에디션 제이씨현,GIGABYTE,인텔 CPU용,인텔(소켓1151),(인텔) B250,일반-ATX (30.5 x 22.5cm),DDR4,4개,최대 64GB,CrossFire X,PCIe3.0 x16,PCI-Express 3.0 x16,(M.2) 1개,O,O,O,,,,,,,O,,PS/2 콤보 1개,O,,,"
"GIGABYTE  GA-Gaming B8 게이밍에디션 피씨디렉트,GIGABYTE,인텔 CPU용,인텔(소켓1151),(인텔) B250,일반-ATX (30.5 x 23.3cm),DDR4,4개,최대 64GB,CrossFire X,PCIe3.0 x16,PCI-Express 3.0 x16,(M.2) 1개,,O,O,,,,,,,O,O,PS/2 콤보 1개,O,,,"
"GIGABYTE  GA-Z270N-WiFi 듀러블에디션 피씨디렉트,GIGABYTE,인텔 CPU용,인텔(소켓1151),(인텔) Z270,Mini-iTX (17.0 x 17.0cm),DDR4,2개,최대 32GB,,PCIe3.0 x16,,(M.2) 1개,,O,O,,,,,,,O,,PS/2 콤보 1개,O,,O,O"
"ASUS ROG STRIX Z270E GAMING STCOM,ASUS,인텔 CPU용,인텔(소켓1151),(인텔) Z270,일반-ATX (30.5 x 24.4cm),DDR4,4개,최대 64GB,CrossFire X + SLI,PCIe3.0 x16,PCI-Express 3.0 x16,(M.2) 2개,,O,O,O,,,,,,O,O,PS/2 콤보 1개,O,,O,O"
"MSI  B150M 박격포 아틱,MSI,인텔 CPU용,인텔(소켓1151),(인텔) B150,Micro-ATX (24.4 x 24.4cm),DDR4,4개,최대 64GB,CrossFire X,PCIe3.0 x16,PCI-Express 3.0 x16,(M.2) 1개,,O,O,,,,,,,O,,PS/2 포트 2개,,,,"
"GIGABYTE  GA-Z270-Phoenix Gaming 게이밍에디션 제이씨현,GIGABYTE,인텔 CPU용,인텔(소켓1151),(인텔) Z270,일반-ATX (30.5 x 24.4cm),DDR4,4개,최대 64GB,CrossFire X,PCIe3.0 x16,,(M.2) 1개,,O,O,,,,,,,O,,PS/2 콤보 1개,O,,,"
"ASUS TUF Z270 MARK1 iBORA,ASUS,인텔 CPU용,인텔(소켓1151),(인텔) Z270,일반-ATX (30.5 x 24.4cm),DDR4,4개,최대 64GB,CrossFire X + SLI,PCIe3.0 x16,PCI-Express 3.0 x16,(M.2) 2개,,,O,O,,,,,,O,O,,O,,,"
"GIGABYTE  GA-Z270M-D3H 듀러블에디션 제이씨현,GIGABYTE,인텔 CPU용,인텔(소켓1151),(인텔) Z270,Micro-ATX (24.4 x 22.5cm),DDR4,4개,최대 64GB,CrossFire X,PCIe3.0 x16,PCI-Express 3.0 x16,(M.2) 1개,O,O,O,,,,,,,O,,PS/2 콤보 1개,O,,,"
"GIGABYTE  GA-H110M-H 듀러블에디션 제이씨현,GIGABYTE,인텔 CPU용,인텔(소켓1151),(인텔) H110,Micro-ATX (24.4 x 24.4cm),DDR4,2개,최대 32GB,,PCIe3.0 x16,,(M.2) 미지원,O,,O,,,,,,,,,PS/2 포트 2개,,,,"
