"ASRock  B250M PRO4 에즈윈,ASRock,인텔 CPU용,인텔(소켓1151),(인텔) B250,Micro-ATX (24.5 x 24.5cm),DDR4,4개,최대 64GB,CrossFire X,PCIe3.0 x16,PCI-Express 3.0 x16,(M.2) 2개,O,O,O,,,,,,,O,,PS/2 포트 2개,O,,,"
"GIGABYTE  GA-H270-HD3P 듀러블에디션 제이씨현,GIGABYTE,인텔 CPU용,인텔(소켓1151),(인텔) H270,일반-ATX (30.5 x 22.5cm),DDR4,4개,최대 64GB,CrossFire X,PCIe3.0 x16,PCI-Express 3.0 x16,(M.2) 1개,O,O,O,,,,,,,O,O,PS/2 콤보 1개,O,,,"
"GIGABYTE  GA-H110M-S2PV 듀러블에디션 제이씨현,GIGABYTE,인텔 CPU용,인텔(소켓1151),(인텔) H110,Micro-ATX (24.4 x 24.4cm),DDR4,2개,최대 32GB,,PCIe3.0 x16,,(M.2) 미지원,O,O,,,,,,,,O,,PS/2 콤보 1개,O,,,"
"ASRock  H270M PRO4 에즈윈,ASRock,인텔 CPU용,인텔(소켓1151),(인텔) H270,Micro-ATX (24.4 x 24.4cm),DDR4,4개,최대 64GB,CrossFire X,PCIe3.0 x16,PCI-Express 3.0 x16,(M.2) 2개,O,O,O,,,,,,,O,,PS/2 콤보 1개,O,,,"
"ASUS PRIME Z270M-PLUS iBORA,ASUS,인텔 CPU용,인텔(소켓1151),(인텔) Z270,Micro-ATX (24.38 x 23.88cm),DDR4,4개,최대 64GB,CrossFire X,PCIe3.0 x16,PCI-Express 3.0 x16,(M.2) 2개,O,O,O,,,,,,,O,,PS/2 포트 2개,O,,,"
"GIGABYTE  GA-H270-HD3 듀러블에디션 제이씨현,GIGABYTE,인텔 CPU용,인텔(소켓1151),(인텔) H270,일반-ATX (30.5 x 24.4cm),DDR4,4개,최대 64GB,CrossFire X,PCIe3.0 x16,PCI-Express 3.0 x16,(M.2) 1개,O,O,O,,,,,,,O,,PS/2 콤보 1개,O,,,"
"ASUS  E3 PRO GAMING V5 iBORA,ASUS,인텔 CPU용,인텔(소켓1151),(인텔) C232,일반-ATX (30.5 x 24.4cm),DDR4,4개,최대 64GB,CrossFire X,PCIe3.0 x16,PCI-Express 3.0 x16,(M.2) 1개,,,,,,,,,,O,O,PS/2 포트 2개,O,,,"
"ASUS PRIME B250M-K 코잇,ASUS,인텔 CPU용,인텔(소켓1151),(인텔) B250,Micro-ATX (22.6 x 18.5cm),DDR4,2개,최대 32GB,,PCIe3.0 x16,,(M.2) 1개,O,O,,,,,,,,O,,PS/2 콤보 1개,O,,,"
"GIGABYTE  GA-H270M-D3H 듀러블에디션 제이씨현,GIGABYTE,인텔 CPU용,인텔(소켓1151),(인텔) H270,Micro-ATX (24.4 x 22.5cm),DDR4,4개,최대 64GB,CrossFire X,PCIe3.0 x16,,(M.2) 1개,O,O,O,,,,,,,O,,PS/2 콤보 1개,O,,,"
"MSI  B250M PRO-VDH,MSI,인텔 CPU용,인텔(소켓1151),(인텔) B250,Micro-ATX (24.4 x 22.8cm),DDR4,4개,최대 64GB,,PCIe3.0 x16,,(M.2) 2개,O,O,O,,,,,,,O,,PS/2 콤보 1개,O,,,"
"ASUS PRIME B250M-PLUS iBORA,ASUS,인텔 CPU용,인텔(소켓1151),(인텔) B250,Micro-ATX (24.4 x 22.4cm),DDR4,4개,최대 64GB,,PCIe3.0 x16,,(M.2) 2개,O,O,O,,,,,,,O,,PS/2 콤보 1개,O,,,"
"ASUS  MAXIMUS VIII IMPACT STCOM,ASUS,인텔 CPU용,인텔(소켓1151),(인텔) Z170,Mini-iTX (17.0 x 17.0cm),DDR4,2개,최대 32GB,,PCIe3.0 x16,,(M.2) 미지원,,,O,,,,,,,O,O,PS/2 없음,O,,O,O"
"ASUS  H110-PLUS iBORA,ASUS,인텔 CPU용,인텔(소켓1151),(인텔) H110,일반-ATX (30.5 x 24.4cm),DDR4,2개,최대 32GB,,,,(M.2) 미지원,O,O,,,,,,,O,O,,PS/2 포트 2개,O,,,"
"GIGABYTE  GA-Z270X-Gaming 7 어로스 제이씨현,GIGABYTE,인텔 CPU용,인텔(소켓1151),(인텔) Z270,일반-ATX (30.5 x 24.4cm),DDR4,4개,최대 64GB,CrossFire X + SLI,PCIe3.0 x16,PCI-Express 3.0 x16,(M.2) 2개,,,O,O,,,,,,O,O,PS/2 콤보 1개,O,,,"
"GIGABYTE  GA-Z270X-Gaming 8 어로스 피씨디렉트,GIGABYTE,인텔 CPU용,인텔(소켓1151),(인텔) Z270,일반-ATX (30.5 x 24.4cm),DDR4,4개,최대 64GB,CrossFire X + SLI,PCIe3.0 x16,PCI-Express 3.0 x16,(M.2) 2개,,,O,O,,,,,,O,O,PS/2 콤보 1개,O,,,"
"GIGABYTE  GA-X99-Ultra Gaming 게이밍에디션 제이씨현,GIGABYTE,인텔 CPU용,인텔(소켓2011-V3),(인텔) X99,Extended-ATX (30.5 x 33.0cm),DDR4,8개,최대 128GB 이상,CrossFire X,PCIe3.0 x16,PCI-Express 3.0 x16,(M.2) 1개,,,,,,,,,,O,O,PS/2 콤보 1개,O,,,"
"MSI  H81M-P33 웨이코스,MSI,인텔 CPU용,인텔(소켓1150),(인텔) H81,Micro-ATX (24.4 x 24.4cm),DDR3,2개,최대 16GB,,PCIe x16,없음,(M.2) 미지원,O,O,,,,,,,,O,,PS/2 포트 2개,O,,,"
"GIGABYTE  GA-H110M-HD2 듀러블에디션 제이씨현,GIGABYTE,인텔 CPU용,인텔(소켓1151),(인텔) H110,Micro-ATX (24.4 x 24.4cm),DDR4,2개,최대 32GB,,PCIe3.0 x16,,(M.2) 미지원,O,O,O,,,,,,,O,,PS/2 포트 2개,O,,,"
"GIGABYTE  GA-B250M-HD3 듀러블에디션 피씨디렉트,GIGABYTE,인텔 CPU용,인텔(소켓1151),(인텔) B250,Micro-ATX (24.4 x 17.4cm),DDR4,2개,최대 32GB,,PCIe3.0 x16,,(M.2) 1개,O,O,O,,,,,,,O,,PS/2 콤보 1개,O,,,"
"ASUS ROG STRIX Z270E GAMING iBORA,ASUS,인텔 CPU용,인텔(소켓1151),(인텔) Z270,일반-ATX (30.5 x 24.4cm),DDR4,4개,최대 64GB,CrossFire X + SLI,PCIe3.0 x16,PCI-Express 3.0 x16,(M.2) 2개,,O,O,O,,,,,,O,O,PS/2 콤보 1개,O,,O,O"
"ASUS PRIME Z270-K STCOM,ASUS,인텔 CPU용,인텔(소켓1151),(인텔) Z270,일반-ATX (30.5 x 24.4cm),DDR4,4개,최대 64GB,CrossFire X,PCIe3.0 x16,PCI-Express 3.0 x16,(M.2) 2개,O,O,O,,,,,,,O,O,PS/2 콤보 1개,O,,,"
"GIGABYTE  GA-H270-HD3P 듀러블에디션 피씨디렉트,GIGABYTE,인텔 CPU용,인텔(소켓1151),(인텔) H270,일반-ATX (30.5 x 22.5cm),DDR4,4개,최대 64GB,CrossFire X,PCIe3.0 x16,PCI-Express 3.0 x16,(M.2) 1개,O,O,O,,,,,,,O,O,PS/2 콤보 1개,O,,,"
"GIGABYTE  GA-Z270X-Gaming 5 어로스 제이씨현,GIGABYTE,인텔 CPU용,인텔(소켓1151),(인텔) Z270,일반-ATX (30.5 x 24.4cm),DDR4,4개,최대 64GB,CrossFire X + SLI,PCIe3.0 x16,PCI-Express 3.0 x16,(M.2) 2개,,,O,O,,,,,,O,O,PS/2 콤보 1개,O,,,"
"GIGABYTE  GA-Z270X-Gaming K5 어로스 제이씨현,GIGABYTE,인텔 CPU용,인텔(소켓1151),(인텔) Z270,일반-ATX (30.5 x 24.4cm),DDR4,4개,최대 64GB,CrossFire X + SLI,PCIe3.0 x16,PCI-Express 3.0 x16,(M.2) 2개,,,O,O,,,,,,O,O,PS/2 콤보 1개,O,,,"
"ASUS  X99-A II STCOM,ASUS,인텔 CPU용,인텔(소켓2011-V3),(인텔) X99,일반-ATX (30.5 x 24.4cm),DDR4,8개,최대 128GB 이상,CrossFire X,PCIe3.0 x16,PCI-Express 3.0 x16,(M.2) 1개,,,,,,,,,,O,O,PS/2 콤보 1개,O,,,"
"ASRock  Z270 Gaming K6 에즈윈,ASRock,인텔 CPU용,인텔(소켓1151),(인텔) Z270,일반-ATX (24.4 x 30.5cm),DDR4,4개,최대 64GB,CrossFire X + SLI,PCIe3.0 x16,PCI-Express 3.0 x16,(M.2) 3개,O,O,O,,,,,,,O,,PS/2 포트 2개,O,,,"
"GIGABYTE  GA-B250M-Gaming 5 게이밍에디션 제이씨현,GIGABYTE,인텔 CPU용,인텔(소켓1151),(인텔) B250,Micro-ATX (24.4 x 24.4cm),DDR4,4개,최대 64GB,CrossFire X,PCIe3.0 x16,,(M.2) 1개,O,O,,,,,,,,O,,PS/2 콤보 1개,O,,,"
"GIGABYTE  GA-H270M-D3H 듀러블에디션 피씨디렉트,GIGABYTE,인텔 CPU용,인텔(소켓1151),(인텔) H270,Micro-ATX (24.4 x 22.5cm),DDR4,4개,최대 64GB,CrossFire X,PCIe3.0 x16,,(M.2) 1개,O,O,O,,,,,,,O,,PS/2 콤보 1개,O,,,"
"MSI  Z270 밀리터리 에디션,MSI,인텔 CPU용,인텔(소켓1151),(인텔) Z270,ATX (30.5x24.3cm),DDR4,4개,최대 64GB,CrossFire X + SLI,PCIe3.0 x16,PCI-Express 3.0 x16,(M.2) 2개,,O,O,,,,,,,O,O,PS/2 콤보 1개,O,,,"
"GIGABYTE  GA-Z270-Gaming 3 게이밍에디션 제이씨현,GIGABYTE,인텔 CPU용,인텔(소켓1151),(인텔) Z270,일반-ATX (30.5 x 24.4cm),DDR4,4개,최대 64GB,CrossFire X,PCIe3.0 x16,PCI-Express 3.0 x16,(M.2) 1개,,O,O,,,,,,,O,O,PS/2 콤보 1개,O,,,"
"ASUS ROG STRIX Z270H GAMING iBORA,ASUS,인텔 CPU용,인텔(소켓1151),(인텔) Z270,일반-ATX (30.5 x 23.4cm),DDR4,4개,최대 64GB,CrossFire X + SLI,PCIe3.0 x16,PCI-Express 3.0 x16,(M.2) 2개,,O,O,,,,,,,O,O,PS/2 콤보 1개,O,,,"
"GIGABYTE  GA-H270-Gaming 3 + 옵테인 메모리 16GB 피씨디렉트,GIGABYTE,인텔 CPU용,인텔(소켓1151),(인텔) H270,ATX (30.5x24.4cm),DDR4,4개,최대 64GB,,PCIe3.0 x16,,(M.2) 1개,,O,O,,,,,,,O,O,PS/2 콤보 1개,O,,,"
"GIGABYTE  GA-Z270X-UD3 듀러블에디션 제이씨현,GIGABYTE,인텔 CPU용,인텔(소켓1151),(인텔) Z270,일반-ATX (30.5 x 22.5cm),DDR4,4개,최대 64GB,CrossFire X + SLI,PCIe3.0 x16,PCI-Express 3.0 x16,(M.2) 1개,,,O,,,,,,,O,O,PS/2 포트 2개,O,,,"
"ASUS  H81M-D PLUS STCOM,ASUS,인텔 CPU용,인텔(소켓1150),(인텔) H81,Micro-ATX (24.4 x 24.4cm),DDR3,2개,최대 16GB,,PCIe x16,없음,(M.2) 미지원,O,O,,,,,,,,O,,PS/2 포트 2개,O,,,"
"ASUS PRIME H270M-PLUS STCOM,ASUS,인텔 CPU용,인텔(소켓1151),(인텔) H270,Micro-ATX (24.38 x 23.88cm),DDR4,4개,최대 64GB,CrossFire X,PCIe3.0 x16,PCI-Express 3.0 x16,(M.2) 2개,O,O,O,,,,,,,O,,PS/2 포트 2개,O,,,"
"ASUS PRIME B250M-PLUS STCOM,ASUS,인텔 CPU용,인텔(소켓1151),(인텔) B250,Micro-ATX (24.4 x 22.4cm),DDR4,4개,최대 64GB,CrossFire X,PCIe3.0 x16,PCI-Express 3.0 x16,(M.2) 2개,O,O,O,,,,,,,O,,PS/2 콤보 1개,O,,,"
"ASUS PRIME B250-PRO STCOM,ASUS,인텔 CPU용,인텔(소켓1151),(인텔) B250,일반-ATX (30.5 x 21.8cm),DDR4,4개,최대 64GB,CrossFire X,PCIe3.0 x16,PCI-Express 3.0 x16,(M.2) 2개,O,O,O,,,,,,,O,O,PS/2 콤보 1개,O,,,"
"ASUS PRIME Z270-K 코잇,ASUS,인텔 CPU용,인텔(소켓1151),(인텔) Z270,일반-ATX (30.5 x 24.4cm),DDR4,4개,최대 64GB,CrossFire X,PCIe3.0 x16,PCI-Express 3.0 x16,(M.2) 2개,O,O,O,,,,,,,O,O,PS/2 콤보 1개,O,,,"
"ECS DURATHON2 H110M4-C2H 제이씨현,ECS,인텔 CPU용,인텔(소켓1151),(인텔) H110,Micro-ATX (24.4 x 24.4cm),DDR4,2개,최대 32GB,,,,(M.2) 미지원,O,,O,,,,,,,O,,PS/2 포트 2개,O,,,"
"ECS  ESSENTIALS H81H3-TI2 코잇,ECS,인텔 CPU용,인텔(소켓1150),(인텔) H81,Mini-iTX (17.0 x 17.0cm),DDR3 노트북용,2개,최대 8GB,,,,(M.2) 미지원,,,O,,,,,,,O,,,O,,,"
"ASRock  H110M-HDS R3.0 디앤디컴 (벌크),ASRock,인텔 CPU용,인텔(소켓1151),(인텔) H110,Micro-ATX (19.1 x 18.8cm),DDR4,2개,최대 32GB,,,,,,O,O,,,,,,,O,,PS/2 포트 2개,O,,,"
"GIGABYTE  GA-B250M-D3V 듀러블에디션 제이씨현,GIGABYTE,인텔 CPU용,인텔(소켓1151),(인텔) B250,Micro-ATX (24.4 x 17.4cm),DDR4,2개,최대 32GB,,PCIe3.0 x16,,(M.2) 1개,O,O,,,,,,,O,O,,PS/2 콤보 1개,O,,,"
"ASRock  H110M-HDVP2 에즈윈 (벌크),ASRock,인텔 CPU용,인텔(소켓1151),(인텔) H110,Micro-ATX (24.4 x 24.4cm),DDR4,2개,최대 32GB,,PCIe3.0 x16,,,O,O,O,,,,,O,,O,,PS/2 포트 2개,O,,,"
"GIGABYTE  GA-Z270N-WiFi 듀러블에디션 제이씨현,GIGABYTE,인텔 CPU용,인텔(소켓1151),(인텔) Z270,Mini-iTX (17.0 x 17.0cm),DDR4,2개,최대 32GB,,PCIe3.0 x16,,(M.2) 1개,,O,O,,,,,,,O,,PS/2 콤보 1개,O,,O,O"
"ASRock  X99 Gaming i7 에즈윈,ASRock,인텔 CPU용,인텔(소켓2011-V3),(인텔) X99,일반-ATX (30.5 x 24.4cm),DDR4,8개,최대 128GB 이상,SLI,PCIe3.0 x16,PCI-Express 3.0 x16,(M.2) 2개,,,,,,,,,,,,PS/2 콤보 1개,O,,,"
"ASUS  Z170M-E D3 STCOM,ASUS,인텔 CPU용,인텔(소켓1151),(인텔) Z170,Micro-ATX (24.4 x 24.4cm),DDR3/DDR3L,4개,최대 64GB,CrossFire X + SLI,PCIe3.0 x16,PCI-Express 3.0 x16,(M.2) 1개,O,O,O,,,,,,,O,,PS/2 포트 2개,O,,,"
"GIGABYTE  GA-B150M-D3H 듀러블에디션 피씨디렉트,GIGABYTE,인텔 CPU용,인텔(소켓1151),(인텔) B150,Micro-ATX (24.4 x 24.4cm),DDR4,4개,최대 64GB,CrossFire X,PCIe3.0 x16,PCI-Express 3.0 x16,(M.2) 1개,O,O,O,,,,,,,O,,PS/2 콤보 1개,O,,,"
"GIGABYTE  GA-Gaming B8 게이밍에디션 제이씨현,GIGABYTE,인텔 CPU용,인텔(소켓1151),(인텔) B250,일반-ATX (30.5 x 23.3cm),DDR4,4개,최대 64GB,CrossFire X,PCIe3.0 x16,PCI-Express 3.0 x16,(M.2) 1개,,O,O,,,,,,,O,O,PS/2 콤보 1개,O,,,"
"ASUS ROG MAXIMUS IX CODE iBORA,ASUS,인텔 CPU용,인텔(소켓1151),(인텔) Z270,일반-ATX (30.5 x 24.4cm),DDR4,4개,최대 64GB,CrossFire X + SLI,PCIe3.0 x16,PCI-Express 3.0 x16,(M.2) 2개,,,O,O,,,,,,O,O,,O,,O,O"
"ASUS  E3 PRO V5 iBORA,ASUS,인텔 CPU용,인텔(소켓1151),(인텔) C232,일반-ATX (30.5 x 24.4cm),DDR4,4개,최대 64GB,CrossFire X,PCIe3.0 x16,PCI-Express 3.0 x16,(M.2) 1개,,,,,,,,,,O,,PS/2 포트 2개,O,,,"
"ASUS  H110I-PLUS STCOM,ASUS,인텔 CPU용,인텔(소켓1151),(인텔) H110,Mini-iTX (17.0 x 17.0cm),DDR4,2개,최대 32GB,,,,(M.2) 미지원,O,O,O,,,,,,,O,,PS/2 콤보 1개,O,,,"
"GIGABYTE  GA-H110M-M.2 듀러블에디션 피씨디렉트,GIGABYTE,인텔 CPU용,인텔(소켓1151),(인텔) H110,Micro-ATX (22.6 x 17.4cm),DDR4,2개,최대 32GB,,PCIe3.0 x16,,(M.2) 1개,O,O,O,,,,,,,O,,PS/2 포트 2개,O,,,"
"ASUS  Z10PE-D16/4L STCOM,ASUS,인텔 CPU용,인텔(소켓2011-V3),기타,EEB 12인치 x 13인치,DDR4 RDIMM,16개,최대 128GB 이상,CrossFire X,PCIe3.0 x16,PCI-Express 3.0 x16,(M.2) 1개,O,,,,,,,,,O,,PS/2 콤보 1개,O,,,"
"마이크로닉스  TH110-HM,마이크로닉스,인텔 CPU용,인텔(소켓1151),(인텔) H110,Mini-iTX (17.0 x 17.0cm),DDR3/DDR3L,2개,최대 32GB,,,,(M.2) 미지원,,,O,,,,,,,,,,O,,,"
"GIGABYTE  GA-Z270X-Gaming SOC OC에디션 제이씨현,GIGABYTE,인텔 CPU용,인텔(소켓1151),(인텔) Z270,ATX (30.5x24.4cm),DDR4,4개,최대 64GB,CrossFire X + SLI,PCIe3.0 x8,PCI-Express 3.0 x8,(M.2) 2개,,,O,O,,,,,,O,O,PS/2 콤보 1개,O,,,"
"GIGABYTE  GA-Z270-HD3P 듀러블에디션 피씨디렉트,GIGABYTE,인텔 CPU용,인텔(소켓1151),(인텔) Z270,일반-ATX (30.5 x 22.5cm),DDR4,4개,최대 64GB,CrossFire X,PCIe3.0 x16,PCI-Express 3.0 x16,(M.2) 1개,O,O,O,,,,,,,O,O,PS/2 콤보 1개,O,,,"
"GIGABYTE  GA-Z270X-UD3 듀러블에디션 피씨디렉트,GIGABYTE,인텔 CPU용,인텔(소켓1151),(인텔) Z270,일반-ATX (30.5 x 22.5cm),DDR4,4개,최대 64GB,CrossFire X + SLI,PCIe3.0 x16,PCI-Express 3.0 x16,(M.2) 1개,,,O,,,,,,,O,O,PS/2 콤보 1개,O,,,"
"GIGABYTE  GA-Z270X-UD5 듀러블에디션 피씨디렉트,GIGABYTE,인텔 CPU용,인텔(소켓1151),(인텔) Z270,일반-ATX (30.5 x 24.4cm),DDR4,4개,최대 64GB,CrossFire X + SLI,PCIe3.0 x16,PCI-Express 3.0 x16,(M.2) 1개,,,O,O,,,,,,O,O,PS/2 콤보 1개,O,,,"
"ASUS STRIX X99 GAMING iBORA,ASUS,인텔 CPU용,인텔(소켓2011-V3),(인텔) X99,일반-ATX (30.5 x 24.4cm),DDR4,8개,최대 128GB 이상,CrossFire X,PCIe3.0 x16,PCI-Express 3.0 x16,(M.2) 1개,,,,,,,,,,O,O,PS/2 콤보 1개,O,,O,O"
"GIGABYTE  GA-H170N-WiFi 듀러블에디션 피씨디렉트,GIGABYTE,인텔 CPU용,인텔(소켓1151),(인텔) H170,Mini-iTX (17.0 x 17.0cm),DDR4,2개,최대 32GB,,,,(M.2) 1개,,O,O,,,,,,,O,,PS/2 콤보 1개,O,,O,O"
"ASUS  P10S WS iBORA,ASUS,인텔 CPU용,인텔(소켓1151),(인텔) C236,일반-ATX (30.5 x 24.4cm),DDR4,4개,최대 64GB,CrossFire X,PCIe3.0 x16,PCI-Express 3.0 x16,(M.2) 2개,O,O,O,O,,,,,,O,O,PS/2 없음,O,,,"
"GIGABYTE  GA-X99-Phoenix SLI 게이밍에디션 제이씨현,GIGABYTE,인텔 CPU용,인텔(소켓2011-V3),(인텔) X99,Extended-ATX (30.5 x 33.0cm),DDR4,8개,최대 128GB 이상,CrossFire X + SLI,PCIe3.0 x16,PCI-Express 3.0 x16,(M.2) 1개,,,,,,,,,,O,O,PS/2 콤보 1개,O,,O,O"
"ASUS ROG STRIX Z270H GAMING STCOM,ASUS,인텔 CPU용,인텔(소켓1151),(인텔) Z270,일반-ATX (30.5 x 23.4cm),DDR4,4개,최대 64GB,CrossFire X + SLI,PCIe3.0 x16,PCI-Express 3.0 x16,(M.2) 2개,,O,O,,,,,,,O,O,PS/2 콤보 1개,O,,,"
"ASUS ROG MAXIMUS IX CODE 코잇,ASUS,인텔 CPU용,인텔(소켓1151),(인텔) Z270,일반-ATX (30.5 x 24.4cm),DDR4,4개,최대 64GB,CrossFire X + SLI,PCIe3.0 x16,PCI-Express 3.0 x16,(M.2) 2개,,,O,O,,,,,,O,O,,O,,O,O"
"MSI  Z270 피씨 메이트,MSI,인텔 CPU용,인텔(소켓1151),(인텔) Z270,일반-ATX (30.4 x 24.3cm),DDR4,4개,최대 64GB,CrossFire,PCIe3.0 x16,,(M.2) 2개,O,O,O,,,,,,,O,O,PS/2 콤보 1개,O,,,"
"ASUS  P10S-X iBORA,ASUS,인텔 CPU용,인텔(소켓1151),(인텔) C232,일반-ATX (30.5 x 24.4cm),DDR4,4개,최대 64GB,,PCIe3.0 x16,없음,(M.2) 미지원,O,,,,,,,O,,O,,PS/2 콤보 1개,O,,,"
"ASUS  Z10PA-D8 STCOM,ASUS,인텔 CPU용,인텔(소켓2011-V3),(인텔) C612,일반-ATX (30.5 x 24.4cm),DDR4,8개,최대 128GB 이상,,,,(M.2) 1개,O,,,,,,,,,O,,PS/2 콤보 1개,O,,,"
"GIGABYTE  GA-B250M-DS3H + 옵테인 메모리 16GB 피씨디렉트,GIGABYTE,인텔 CPU용,인텔(소켓1151),(인텔) B250,Micro-ATX (24.4 x 22.8cm),DDR4,4개,최대 64GB,,PCIe3.0 x16,,(M.2) 1개,O,O,O,,,,,,,O,,PS/2 콤보 1개,O,,,"
"ASRock  H81M-DGS R2.0 에즈윈,ASRock,인텔 CPU용,인텔(소켓1150),(인텔) H81,Micro-ATX (24.4 x 24.4cm),DDR3,2개,최대 16GB,,PCIe x16,없음,(M.2) 미지원,O,O,,,,,,,,O,,PS/2 콤보 1개,O,,,"
"ASUS  E3M-ET V5 STCOM,ASUS,인텔 CPU용,인텔(소켓1151),(인텔) C232,Micro-ATX (24.4 x 24.4cm),DDR4,2개,최대 32GB,,PCIe3.0 x16,없음,(M.2) 1개,,,,,,,,,,O,,PS/2 포트 2개,O,,,"
"ASUS  Z10PE-D16 WS iBORA,ASUS,인텔 CPU용,인텔(소켓2011-V3),기타,Extended-ATX (30.5 x 33.0cm),DDR4,16개,최대 128GB 이상,CrossFire X,PCIe3.0 x16,PCI-Express 3.0 x16,(M.2) 1개,,,,,,,,,,O,,PS/2 콤보 1개,O,,,"
"ASUS ROG STRIX H270F GAMING STCOM,ASUS,인텔 CPU용,인텔(소켓1151),(인텔) H270,일반-ATX (30.5 x 24.4cm),DDR4,4개,최대 64GB,CrossFire X,PCIe3.0 x16,PCI-Express 3.0 x16,(M.2) 2개,,O,O,O,,,,,,,,,,,,"
"ASUS PRIME B250M-C STCOM,ASUS,인텔 CPU용,인텔(소켓1151),(인텔) B250,Micro-ATX (22.6 x 18.5cm),DDR4,4개,최대 64GB,,PCIe3.0 x16,,(M.2) 2개,,O,O,O,,,,,,O,,PS/2 포트 2개,O,,,"
